,precision,recall,f1-score,support
50,0.6205250596658711,0.41935483870967744,0.5004812319538018,620.0
51,0.8,0.6025768087215064,0.6873940079140758,1009.0
52,0.4444444444444444,0.011235955056179775,0.021917808219178082,356.0
53,0.6022304832713755,0.108,0.18315432447710572,1500.0
54,0.7006802721088435,0.30930930930930933,0.42916666666666664,333.0
55,0.7489878542510121,0.5316091954022989,0.6218487394957983,348.0
56,0.8792270531400966,0.2351421188630491,0.37104994903160043,774.0
57,0.722972972972973,0.5487179487179488,0.6239067055393586,195.0
58,0.6702127659574468,0.26498422712933756,0.37980406932931426,951.0
59,0.6545454545454545,0.5625,0.6050420168067226,128.0
60,0.5,0.13114754098360656,0.2077922077922078,183.0
